date,close,high,low,open,volume
2018/1/31,4275.8986,4287.8576,4232.7727,4234.1101,14521016400
2018/2/1,4245.8978,4287.3888,4214.2909,4276.3425,19000293400
2018/2/2,4271.2326,4271.7647,4181.7793,4213.9386,14606682700
2018/2/5,4274.1464,4274.1464,4200.1409,4204.458,16134779900
2018/2/6,4148.8856,4211.5234,4131.5562,4182.3257,21491045000
2018/2/7,4050.4972,4212.5677,4048.4228,4205.7365,20312749300
2018/2/8,4012.0472,4071.6653,3974.6779,4022.8802,15926998500
2018/2/9,3840.6527,3911.2917,3759.1463,3896.1691,20634982800
2018/2/12,3890.1046,3907.843,3828.0697,3846.2671,11618263700
2018/2/13,3935.6324,3986.9807,3925.5955,3925.5955,11256588500
2018/2/14,3966.9614,3971.4041,3923.1267,3945.0943,7108133800
2018/2/22,4052.7332,4058.7878,4009.9202,4020.9731,10581157100
2018/2/23,4071.0889,4085.2008,4035.2319,4061.7545,9945874600
2018/2/26,4118.4186,4128.7435,4048.9834,4093.3988,13788100100
2018/2/27,4058.9806,4120.8712,4051.8054,4120.8712,12593447000
2018/2/28,4023.6415,4051.7124,3991.7063,4016.7911,10934359300
2018/3/1,4049.0863,4061.0328,3986.8947,3994.8686,11019985200
2018/3/2,4016.461,4044.4183,4006.9435,4014.951,9616500000
2018/3/5,4018.097,4042.8346,3995.8715,4021.6575,8795254800
2018/3/6,4066.5647,4067.5525,3998.9317,4034.9854,13876244400
2018/3/7,4036.6536,4089.6964,4027.9363,4063.5028,10695242600
2018/3/8,4077.6001,4078.2263,4029.7144,4038.9527,9115581000
2018/3/9,4108.8652,4110.6738,4076.4537,4088.0704,11370180800
2018/3/12,4127.6662,4139.5259,4112.7658,4130.7082,14090673900
2018/3/13,4091.2533,4130.2829,4087.5629,4124.3312,11176643000
2018/3/14,4073.3447,4089.0942,4066.4896,4076.0626,9901340900
2018/3/15,4096.1627,4098.989,4058.7058,4058.7058,8816115600
2018/3/16,4056.4226,4110.0451,4055.822,4096.8857,8489618800
2018/3/19,4074.2479,4074.518,4033.5216,4054.6167,8150288200
2018/3/20,4077.7041,4080.1925,4040.308,4045.7428,8060528000
2018/3/21,4061.0502,4110.1158,4046.2408,4097.0243,9760948800
2018/3/22,4020.349,4072.3771,4003.721,4062.0668,8909525900
2018/3/23,3904.9355,3928.5114,3834.9373,3896.7359,18008044900
2018/3/26,3879.893,3883.901,3829.9155,3862.6948,11513912800
2018/3/27,3913.2689,3936.778,3881.8726,3927.492,11370071100
2018/3/28,3842.7155,3907.2811,3835.8825,3865.0454,10149490800
2018/3/29,3894.0498,3913.9578,3794.2617,3854.5914,11662906600
2018/3/30,3898.4977,3915.3473,3879.2128,3893.7468,9751227000
2018/4/2,3886.9189,3937.0183,3882.8856,3897.0052,11124266600
2018/4/3,3862.4796,3878.1504,3839.9333,3850.1546,9513736900
2018/4/4,3854.8625,3898.6126,3852.4958,3873.6267,8873060900
2018/4/9,3852.9292,3870.6736,3827.4133,3851.9548,8410546200
2018/4/10,3927.1729,3927.4247,3851.7957,3860.7225,10617372200
2018/4/11,3938.3434,3958.7071,3924.9603,3934.1698,11193302100
2018/4/12,3898.6354,3937.7837,3896.1789,3935.673,8269949000
2018/4/13,3871.1443,3929.952,3866.186,3920.7375,7154420300
2018/4/16,3808.863,3869.156,3789.6121,3862.4738,9921777000
2018/4/17,3748.6412,3822.6264,3745.4442,3812.8746,9061079000
2018/4/18,3766.282,3789.6591,3708.1068,3785.3059,10667670600
2018/4/19,3811.843,3824.0321,3767.7974,3774.784,9905406000
2018/4/20,3760.8543,3815.444,3750.1033,3801.2075,9928292500
2018/4/23,3766.3257,3787.3951,3735.1842,3754.6896,9035629100
2018/4/24,3843.4886,3854.4292,3769.8787,3769.8787,11421952500
2018/4/25,3828.7015,3838.6921,3817.032,3824.5929,7817261200
2018/4/26,3755.4941,3828.7129,3744.8852,3823.3921,8715064100
2018/4/27,3756.8765,3776.9751,3714.6444,3771.0369,8953172600
2018/5/2,3763.6461,3787.3025,3744.5475,3769.9251,8330103500
2018/5/3,3793.0001,3797.5269,3732.3718,3756.1657,9396111800
2018/5/4,3774.5981,3801.5243,3770.9389,3784.3161,7155428800
2018/5/7,3834.1877,3834.5872,3776.0296,3782.5404,8728619500
2018/5/8,3878.6767,3892.0732,3833.729,3834.6141,9421515700
2018/5/9,3871.6152,3878.9382,3855.7392,3876.1296,6671296600
2018/5/10,3893.0565,3894.4902,3867.3084,3882.8357,7066780900
2018/5/11,3872.8383,3903.3378,3871.9523,3902.1481,7335660400
2018/5/14,3909.2933,3919.2999,3886.8736,3886.8736,8197599900
2018/5/15,3924.0975,3924.3427,3892.9198,3920.1395,7604955500
2018/5/16,3892.8442,3923.3433,3889.1877,3909.8183,7191364600
2018/5/17,3864.0507,3899.5137,3858.8525,3895.4895,5903012300
2018/5/18,3903.0637,3903.0637,3841.896,3860.1644,7261395600
2018/5/21,3921.2421,3937.4607,3913.6046,3925.5394,9264173700
2018/5/22,3906.2081,3918.8153,3881.169,3918.8153,7536877800
2018/5/23,3854.5825,3898.2683,3854.5825,3898.2683,8372231900
2018/5/24,3827.217,3859.1034,3823.9235,3853.2916,6834502200
2018/5/25,3816.498,3841.1244,3804.1349,3823.7448,7083638600
2018/5/28,3833.2599,3846.5525,3799.3207,3816.2649,7152113200
2018/5/29,3804.0093,3841.7794,3800.6749,3824.1909,8155266200
2018/5/30,3723.3724,3767.8872,3722.0719,3755.1764,8791328500
2018/5/31,3802.3759,3804.7919,3742.5287,3749.2954,9266689400
2018/6/1,3770.5891,3802.5366,3753.8395,3789.6716,7782181300
2018/6/4,3807.5781,3813.4065,3776.6185,3785.1869,7662434100
2018/6/5,3845.3164,3845.5648,3800.9256,3811.2852,7868736000
2018/6/6,3837.3511,3848.3295,3830.8956,3839.683,7311723700
2018/6/7,3831.0128,3859.8476,3827.6874,3846.9367,8025614700
2018/6/8,3779.6159,3819.4607,3759.2717,3819.4477,8333733500
2018/6/11,3779.9818,3792.548,3756.5148,3770.208,6870983400
2018/6/12,3825.9534,3830.471,3765.2644,3783.1858,7320624400
2018/6/13,3788.3391,3817.4528,3782.0728,3814.6174,6637797000
2018/6/14,3773.3655,3808.1616,3759.2484,3774.6396,6847132200
2018/6/15,3753.4338,3780.3368,3737.4282,3763.0405,8548889300
2018/6/19,3621.1166,3712.8162,3583.0208,3702.6681,16070654200
2018/6/20,3635.4436,3649.3359,3578.1743,3602.5512,8671809800
2018/6/21,3592.965,3673.5625,3589.4899,3633.5558,9390855200
2018/6/22,3608.9046,3609.0751,3542.4564,3567.8939,7511786400
2018/6/25,3560.4777,3631.0253,3559.0343,3625.7984,7987707800
2018/6/26,3531.1112,3541.782,3478.2134,3521.5876,8498526900
2018/6/27,3459.2621,3537.6569,3441.785,3525.1323,8149181700
2018/6/28,3423.5255,3477.0565,3416.9476,3434.9441,7591805100
2018/6/29,3510.9845,3512.3834,3425.2159,3431.9619,7725703100
2018/7/2,3407.9638,3506.8996,3383.5006,3504.4571,8435144900
2018/7/3,3409.2801,3422.0398,3319.2889,3410.4767,9527869300
2018/7/4,3363.7473,3418.3311,3359.0861,3398.7788,7515799700
2018/7/5,3342.4379,3398.4852,3330.7113,3365.5547,8158798100
2018/7/6,3365.1227,3396.2458,3295.7296,3347.0624,8609757900
2018/7/9,3459.1837,3459.3153,3378.9056,3378.9056,7660154500
2018/7/10,3467.5155,3474.1396,3437.2706,3464.9064,6954882300
2018/7/11,3407.5297,3427.5705,3375.1441,3398.9265,7204095000
2018/7/12,3481.0559,3499.097,3403.3302,3403.3302,9635356400
2018/7/13,3492.6897,3499.7643,3474.9123,3488.4966,7295589700
2018/7/16,3472.0859,3506.2355,3459.7312,3488.967,6828199900
2018/7/17,3449.3773,3467.1852,3420.9714,3466.4236,6198307600
2018/7/18,3431.3227,3479.2635,3430.1563,3456.6065,6653033000
2018/7/19,3428.343,3466.5056,3417.9627,3444.8032,6847771600
2018/7/20,3492.8938,3505.928,3398.9532,3426.4558,10198472700
2018/7/23,3525.7503,3527.5335,3464.6475,3471.8555,11903662700
2018/7/24,3581.7057,3596.5128,3530.6641,3530.6641,15691243500
2018/7/25,3577.7522,3589.9841,3566.314,3589.5055,9675850100
2018/7/26,3536.2456,3593.9227,3528.6442,3583.3173,9034964100
2018/7/27,3521.2269,3545.4058,3512.7034,3533.7714,7017810400
2018/7/30,3515.0794,3550.902,3489.5494,3520.8538,8211699500
2018/7/31,3517.6568,3528.154,3493.1545,3510.4744,6798081700
2018/8/1,3447.3882,3543.606,3446.7765,3530.0298,9034861700
2018/8/2,3370.9579,3434.3516,3322.096,3434.3516,10130872700
2018/8/3,3315.2839,3381.3417,3315.2008,3366.6637,7079691000
2018/8/6,3273.2728,3344.246,3257.6856,3312.8153,7797508300
2018/8/7,3368.8695,3368.962,3263.4986,3284.9785,9178391600
2018/8/8,3314.5075,3368.1602,3311.7694,3362.1485,7928486500
2018/8/9,3397.5298,3408.3911,3299.6157,3303.4765,9195757200
2018/8/10,3405.0191,3424.0411,3380.5731,3398.4139,6896729900
2018/8/13,3390.3441,3396.1883,3336.6956,3369.9812,7619153200
2018/8/14,3372.9137,3391.729,3356.6142,3386.4832,6065144600
2018/8/15,3291.976,3372.1369,3288.7088,3371.959,6817405500
2018/8/16,3276.7276,3315.2031,3231.5561,3251.8556,7654736600
2018/8/17,3229.6198,3311.5729,3224.0999,3305.8954,6739541300
2018/8/20,3267.2498,3267.2498,3209.0115,3238.215,7090422800
2018/8/21,3326.6489,3331.7077,3270.0302,3271.8402,7520558300
2018/8/22,3307.9545,3328.9693,3299.3938,3328.9693,5078705700
2018/8/23,3320.0257,3336.1123,3285.8141,3308.4589,6111233400
2018/8/24,3325.3347,3353.0445,3291.8654,3308.4778,6376589700
2018/8/27,3406.5735,3406.5735,3339.2646,3339.3894,9427008200
2018/8/28,3400.1705,3416.5929,3388.8143,3408.1502,7544536300
2018/8/29,3386.5736,3398.7139,3377.1231,3393.0527,6702040400
2018/8/30,3351.0942,3402.5626,3349.4688,3385.8052,6838529000
2018/8/31,3334.5036,3356.5757,3310.8726,3333.3801,7620563000
2018/9/3,3321.8248,3325.607,3291.7842,3320.6898,6642985500
2018/9/4,3363.8984,3370.963,3307.9585,3324.186,6708880700
2018/9/5,3298.1412,3354.1991,3298.1412,3349.6983,6430188800
2018/9/6,3262.8808,3311.4973,3253.7552,3286.6645,6230028800
2018/9/7,3277.6438,3316.6149,3253.725,3273.8906,6394740800
2018/9/10,3230.0681,3277.884,3227.8481,3271.3818,6381705100
2018/9/11,3224.2116,3245.617,3209.1121,3229.7052,5849130500
2018/9/12,3202.0248,3225.6014,3194.9785,3216.9911,5462789900
2018/9/13,3236.5662,3249.593,3191.3975,3239.6852,6729032700
2018/9/14,3242.0902,3254.1043,3227.9439,3242.8307,6013064000
2018/9/17,3204.9224,3230.7878,3200.5096,3224.9267,5225954700
2018/9/18,3269.4319,3270.107,3193.6423,3193.6423,7042503500
2018/9/19,3312.4823,3335.9913,3258.3097,3261.997,8917066600
2018/9/20,3310.1258,3332.3093,3303.073,3314.8758,6456105700
2018/9/21,3410.4856,3410.4856,3307.767,3320.6958,10841600500
2018/9/25,3379.8043,3394.3771,3367.0253,3375.9717,6905469300
2018/9/26,3417.2413,3448.2595,3383.2352,3388.5576,9317334300
2018/9/27,3403.5902,3423.71,3394.732,3415.9532,6976524100
2018/9/28,3438.8649,3444.9884,3404.6973,3409.9598,8437775600
2018/10/8,3290.8988,3364.4641,3285.253,3361.5594,9788898900
2018/10/9,3288.6906,3309.7978,3276.1322,3290.1705,6672327400
2018/10/10,3281.5978,3315.731,3256.5815,3295.4288,6449282800
2018/10/11,3124.1139,3209.5202,3099.0402,3179.5408,12094134200
2018/10/12,3170.7262,3184.122,3094.9657,3123.3715,9861115100
2018/10/15,3126.4516,3183.1297,3120.2306,3173.8467,6960502300
2018/10/16,3100.9738,3166.0918,3089.3668,3128.5764,6888772100
2018/10/17,3118.2463,3149.1344,3062.554,3140.6838,7683713800
2018/10/18,3044.3918,3097.7903,3043.3817,3097.7903,7377196800
2018/10/19,3134.9455,3137.7475,3009.4983,3017.7488,9883968800
2018/10/22,3270.2732,3297.3803,3159.5614,3159.5614,14586204500
2018/10/23,3183.4257,3276.0205,3163.5704,3273.1271,12101324100
2018/10/24,3188.2018,3245.3971,3164.293,3169.4571,11090974400
2018/10/25,3194.3084,3197.3212,3099.8887,3107.8402,10695181700
2018/10/26,3173.635,3218.1021,3151.9244,3204.2845,10129935400
2018/10/29,3076.8889,3158.8114,3062.5803,3157.4879,9183978900
2018/10/30,3110.2605,3146.6276,3050.7709,3061.93,11607010100
2018/10/31,3153.8234,3168.9187,3106.0279,3116.6582,11120745500
2018/11/1,3177.0338,3217.8034,3173.0992,3185.202,13265337900
2018/11/2,3290.2455,3290.2455,3222.4354,3258.6093,15346610400
2018/11/5,3262.8351,3279.8781,3230.3632,3269.4695,10970668300
2018/11/6,3243.1504,3254.9778,3213.895,3254.9778,8386913800
2018/11/7,3221.9101,3270.5003,3218.4219,3243.8775,9161552800
2018/11/8,3212.7737,3253.5735,3207.7084,3251.7281,7641454000
2018/11/9,3167.4442,3193.3039,3166.3106,3193.3039,8428276200
